value_organisation_id,key,offset,partition,region,timestamp,event_datetime_utc,event_name,message_id,service_name,type_modified_at,type_operation,type_org_id,type_type_description,type_type_domain,type_type_id,type_type_name,type_type_type_category,user_id,_batch_date,_timestamp,type_fields_field_id,type_fields_required,index
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066367,1,us-east-1,1708331183892,2024-02-19 8:26:24,s12_protobuf_typefield_typedefinedevent,9baf9836336faf9d812ef645d6a5f0eed3e86eab6269f9c50c0be9d0300323cf,srv-typefield,2024-02-19 8:26:24,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,efd902dbd6d8da95d0bad476308bd02993073292ff39d5a7b215a12c0c3ed863,,8
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066367,1,us-east-1,1708331183892,2024-02-19 8:26:24,s12_protobuf_typefield_typedefinedevent,9baf9836336faf9d812ef645d6a5f0eed3e86eab6269f9c50c0be9d0300323cf,srv-typefield,2024-02-19 8:26:24,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,23cf65527073727a51983e032383daec7d75761ebe3172c4be5a3bc5d7aad71c,,9
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066367,1,us-east-1,1708331183892,2024-02-19 8:26:24,s12_protobuf_typefield_typedefinedevent,9baf9836336faf9d812ef645d6a5f0eed3e86eab6269f9c50c0be9d0300323cf,srv-typefield,2024-02-19 8:26:24,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,e40f0908d0498147c4f73cac281435af13ec1e64cb252a51478b8dbc8cea0ff0,,10
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066367,1,us-east-1,1708331183892,2024-02-19 8:26:24,s12_protobuf_typefield_typedefinedevent,9baf9836336faf9d812ef645d6a5f0eed3e86eab6269f9c50c0be9d0300323cf,srv-typefield,2024-02-19 8:26:24,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,ab388dbb7e7349b134f44e070a260ea5ea314ccf0e0ccdecd0bf0651471ba6e2,,11
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066367,1,us-east-1,1708331183892,2024-02-19 8:26:24,s12_protobuf_typefield_typedefinedevent,9baf9836336faf9d812ef645d6a5f0eed3e86eab6269f9c50c0be9d0300323cf,srv-typefield,2024-02-19 8:26:24,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,67a3f0857d7a625163775d2529fc818631ec6709a7435a878ce17f1e743f53b9,,12
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,aa9beb973cf1375866d2927e32b83bc90bd1bf8a56d211120adb3f6a1c492742,,0
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,87715dee7cf1291d1a18eb4585472a80ef48fc3983fd300a25a035ff7200c5f8,,1
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,d37189131000cea5aac94eded4a4ed5b6942d3e750778fd857f6a0f941e04a08,,2
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,df0eac50dd9ad87bedbffc5a68c32916aa1452a91a1b1cc4e10b9988c1f4ccab,,3
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,67a3f0857d7a625163775d2529fc818631ec6709a7435a878ce17f1e743f53b9,,4
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,33918b6c79faa814fa6794e7990fd51de7c876e550614329400007fb494c9963,,5
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,126a3f7ebaf6d9987dafee890d7d9b73697d8cd63779453a46ab537b670c43dc,,6
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,427bb150ea4c8bb24efd7626f61abac094bf22e432f34c2ec1579d31a55f07cf,,7
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,409f441396118e9b731cb3e5caf2ae966c4011839f82fef25d4415ba0753d9ba,,8
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,efd902dbd6d8da95d0bad476308bd02993073292ff39d5a7b215a12c0c3ed863,,9
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,23cf65527073727a51983e032383daec7d75761ebe3172c4be5a3bc5d7aad71c,,10
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,e40f0908d0498147c4f73cac281435af13ec1e64cb252a51478b8dbc8cea0ff0,,11
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,ab388dbb7e7349b134f44e070a260ea5ea314ccf0e0ccdecd0bf0651471ba6e2,,12
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066546,1,us-east-1,1708331254840,2024-02-19 8:27:35,s12_protobuf_typefield_typedefinedevent,a73771d9153e06a1bf86ddb19819134cea6fde4884f9b9dc83e3a12b92ee97dd,srv-typefield,2024-02-19 8:27:35,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,43c3b048a7ea7e8bf641ca6bba7f61ec3a4b6f5a8a6a8ca7d59570816ff2ad9c,,13
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,43c3b048a7ea7e8bf641ca6bba7f61ec3a4b6f5a8a6a8ca7d59570816ff2ad9c,,0
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,aa9beb973cf1375866d2927e32b83bc90bd1bf8a56d211120adb3f6a1c492742,,1
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,87715dee7cf1291d1a18eb4585472a80ef48fc3983fd300a25a035ff7200c5f8,,2
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,df0eac50dd9ad87bedbffc5a68c32916aa1452a91a1b1cc4e10b9988c1f4ccab,,3
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,67a3f0857d7a625163775d2529fc818631ec6709a7435a878ce17f1e743f53b9,,4
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,33918b6c79faa814fa6794e7990fd51de7c876e550614329400007fb494c9963,,5
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,126a3f7ebaf6d9987dafee890d7d9b73697d8cd63779453a46ab537b670c43dc,,6
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,427bb150ea4c8bb24efd7626f61abac094bf22e432f34c2ec1579d31a55f07cf,,7
84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,MjI0ODRkODYtNjc3Mi00ZTEwLWFkMmEtMDNiZWVjYWNlMDE2,51066625,1,us-east-1,1708331293093,2024-02-19 8:28:13,s12_protobuf_typefield_typedefinedevent,4936a91c1bbe6ac521fcd0f21362dcfca4190270dd238342ddf5db88b92e26ba,srv-typefield,2024-02-19 8:28:13,MAPPING_UPDATE,84f556f9e1d4a18f166cb1b0f7601deaeef8f6afc0cea84c95c9e37776d7b33d,,DOMAIN_ASSETS,24c0e5bb1951ada169cf391f558198f52329079544be5b94c262b7fecd0cf599,312860ed22f9e9ebab5708ee3ea62f74ea7ff61c4faab4358b9d52ecf8a72022,TYPE_CATEGORY_CUSTOM,d166c032a5332a3a929efc3215b20c917aab979d33e2bbd75a634d53dcc96745,2024-02-19,2024-02-20 3:59:48,409f441396118e9b731cb3e5caf2ae966c4011839f82fef25d4415ba0753d9ba,,8
